report_date,client_id,col1454,col2174,col2182,col2190,col2220,col2221,col2222,col2292,col2293,col2294,col2316,col2317,col2318,col2340,col2341,col2342,col2366,col2388,col2389,col2390,col2470,col2663
2023-01-01,6608,79114d91-ac10-ed11-b822-005056b8a6d9,3.0,1.0,1.0,18938966.05,30000.0,6332988.68333333,2.0,2.0,2.0,337733.0,337733.0,337733.0,17393249.5,17393249.5,17393249.5,2.0,51.5,51.5,51.5,127.0,0.2583063057396068
2021-06-01,6612,8ee69e6f-3576-49d2-856e-570359c6d49a,2.0,1.0,1.0,7855179.61,10000.0,3932589.805,11.0,11.0,11.0,130380.0,130380.0,130380.0,7430356.2,7430356.2,7430356.2,2.0,56.99,56.99,56.99,18.0,0.2560610222605129
2023-02-01,6620,a094d85c-0bae-4bba-8745-5690e03d8af9,8.0,2.0,3.0,21378694.1,5000.0,2750183.4625,2.0,-1.0,0.125,255374.0,80663.0,146179.625,21604640.4,322652.0,8303397.65,3.0,84.6,4.0,34.225,199.0,0.2572174233749946
2022-02-01,6627,b0d4188f-9e16-41fe-aca6-53ddf757487a,2.0,1.0,1.0,5413955.2,10000.0,2711977.6,15.0,15.0,15.0,164370.0,164370.0,164370.0,5249977.8,5249977.8,5249977.8,1.0,31.94,31.94,31.94,110.0,0.2562613816564786
2022-07-01,6628,b1de1737-52a1-ec11-b822-005056b8a72c,3.0,1.0,1.0,4309939.76,10000.0,1446646.58666667,11.0,11.0,11.0,188650.0,188650.0,188650.0,4363474.5,4363474.5,4363474.5,1.0,23.13,23.13,23.13,93.0,0.2569190620677391
2022-12-01,6629,b1e9e77f-c309-ed11-b823-005056b825cd,3.0,1.0,1.0,14090921.62,10000.0,4706973.87333333,5.0,5.0,5.0,250316.0,250316.0,250316.0,13507051.36,13507051.36,13507051.36,2.0,53.96,53.96,53.96,3.0,0.2726891507346723
2022-05-01,6630,b52afa2d-82c1-ec11-b822-005056b8a6d9,3.0,1.0,1.0,7667301.68,10000.0,2569100.56,19.0,19.0,19.0,247681.0,247681.0,247681.0,7737554.44,7737554.44,7737554.44,1.0,31.24,31.24,31.24,3.0,0.2651071595085146
2022-08-01,6632,b8d48ec5-eed4-41f9-a45b-fe315826e6d9,2.0,1.0,1.0,3083429.21,10000.0,1546714.605,6.0,6.0,6.0,151194.0,151194.0,151194.0,3093429.24,3093429.24,3093429.24,1.0,20.46,20.46,20.46,417.0,0.2562613816564786
2023-02-01,6636,c24175f0-b259-ed11-b823-005056b8a72c,3.0,1.0,1.0,8333193.96,10000.0,2787731.32,5.0,5.0,5.0,198327.0,198327.0,198327.0,6524958.3,6524958.3,6524958.3,1.0,32.9,32.9,32.9,73.0,0.2608525701732293
2022-06-01,6638,ca4a7fc4-0225-4fef-8c37-eade06f3f281,2.0,1.0,1.0,3706079.48,10000.0,1858039.74,22.0,22.0,22.0,184749.0,184749.0,184749.0,3911136.33,3911136.33,3911136.33,1.0,21.17,21.17,21.17,290.0,0.2562613816564786
2022-10-01,6640,d2f21bf1-b011-ed11-b822-005056b8a6c4,3.0,1.0,1.0,6620143.12,20000.0,2220047.70666667,5.0,5.0,5.0,202336.0,202336.0,202336.0,6666971.2,6666971.2,6666971.2,1.0,32.95,32.95,32.95,47.0,0.2572174233749946
2022-06-01,6645,dc0fa95e-9770-4986-a2d6-79068f84571c,8.0,2.0,2.0,19868322.1,0.0,4919491.26125,5.0,4.0,4.5,348131.0,338306.0,343218.5,19147205.0,18674491.2,18910848.1,2.0,55.2,55.0,55.1,236.0,0.2452197973929303
2022-04-01,6646,e2fa63f1-946f-4617-a29d-b5d6c04757f1,1.0,1.0,0.0,10000.0,10000.0,10000.0,6.0,6.0,6.0,168662.0,168662.0,168662.0,6429395.44,6429395.44,6429395.44,1.0,38.12,38.12,38.12,241.0,0.2569190620677391
2022-06-01,6649,ea9ad937-fab5-4119-a327-5ed697ee5695,3.0,1.0,1.0,11417808.39,27000.0,3824936.13,13.0,13.0,13.0,229543.0,229543.0,229543.0,11798510.2,11798510.2,11798510.2,2.0,51.4,51.4,51.4,668.0,0.2562613816564786
2022-12-01,6650,ee41459d-c951-40ae-899b-07639f1d6b88,4.0,2.0,1.0,9422392.51,10000.0,2367348.1275,20.0,3.0,15.75,190349.0,165240.0,171517.25,11059276.9,9268311.6,9716052.925,2.0,58.1,56.09,56.5925,456.0,0.256511132337526
2023-01-01,6653,f8c448b2-9256-ed11-b822-005056b8a6c4,3.0,1.0,1.0,8989230.88,10000.0,3006410.29333333,3.0,3.0,3.0,281763.0,281763.0,281763.0,8458525.26,8458525.26,8458525.26,1.0,30.02,30.02,30.02,62.0,0.2560610222605129
2022-12-01,6656,02ca6e38-df60-ed11-b826-005056b81dee,3.0,1.0,1.0,8433726.15,10000.0,2824575.38333333,7.0,7.0,7.0,176639.0,176639.0,176639.0,8646479.05,8646479.05,8646479.05,2.0,48.95,48.95,48.95,3.0,0.2646883483028178
2022-05-01,6657,055f86f8-29ea-455e-91a1-2de92ac96962,3.0,1.0,1.0,7174371.28,10000.0,2403790.42666667,11.0,11.0,11.0,211799.0,211799.0,211799.0,7131272.33,7131272.33,7131272.33,1.0,33.67,33.67,33.67,359.0,0.2567183659523679
2023-01-01,6659,07ec998d-6442-ed11-b822-005056b8a6c4,3.0,1.0,1.0,17338230.35,10000.0,5792743.45,5.0,5.0,5.0,368379.0,368379.0,368379.0,21682787.94,21682787.94,21682787.94,3.0,58.86,58.86,58.86,74.0,0.2572174233749946
2022-12-01,6663,1edc3879-bf27-ed11-b823-005056b825cd,3.0,1.0,1.0,12245383.56,20000.0,4105127.85333333,11.0,11.0,11.0,161748.0,161748.0,161748.0,10384221.6,10384221.6,10384221.6,3.0,64.2,64.2,64.2,51.0,0.2636042236149667
2022-05-01,6665,20723558-70e2-43ff-9476-42d67ac12527,3.0,1.0,1.0,6055708.4,10000.0,2030902.8,2.0,2.0,2.0,177555.0,177555.0,177555.0,6251711.55,6251711.55,6251711.55,1.0,35.21,35.21,35.21,442.0,0.2569190620677391
2022-08-01,6667,241d0e02-0ca1-ec11-b822-005056b8a72c,6.0,1.0,3.0,4637544.83,10000.0,2327105.74833333,2.0,2.0,2.0,178683.0,178683.0,178683.0,4647544.83,4647544.83,4647544.83,1.0,26.01,26.01,26.01,101.0,0.2569190620677391
2022-10-01,6669,298d1ecc-c5d2-43e2-ad92-600eedd6e67a,3.0,1.0,1.0,6707294.26,10000.0,2249098.08666667,13.0,13.0,13.0,263720.0,263720.0,263720.0,7431629.6,7431629.6,7431629.6,1.0,28.18,28.18,28.18,229.0,0.2562613816564786
2022-10-01,6671,2fcbd995-8da1-44fe-a91a-956f65d7a600,3.0,1.0,1.0,6737766.16,10000.0,2255922.05333333,17.0,17.0,17.0,200221.0,200221.0,200221.0,6667359.3,6667359.3,6667359.3,1.0,33.3,33.3,33.3,239.0,0.2562613816564786
2022-10-01,6674,38d28db7-a18d-43c1-89a0-110fdbe69bf7,3.0,1.0,1.0,12305623.5,10000.0,4114207.83333333,15.0,15.0,15.0,177546.0,177546.0,177546.0,12176104.68,12176104.68,12176104.68,3.0,68.58,68.58,68.58,331.0,0.2560610222605129
2022-12-01,6681,44ed7333-6100-4649-87b0-a03d274b8306,4.0,2.0,1.0,9429434.8,10000.0,2369108.7,16.0,9.0,10.75,250442.0,160390.0,182903.0,14578228.82,9275353.7,10601072.48,2.0,58.21,57.83,57.925,453.0,0.2560610222605129
2023-02-01,6682,45e7a639-a81b-ed11-b823-005056b8a72c,3.0,1.0,1.0,15471211.38,10000.0,5170403.79333333,8.0,8.0,8.0,329603.0,329603.0,329603.0,14271809.9,14271809.9,14271809.9,2.0,43.3,43.3,43.3,117.0,0.2570165748042274
2022-12-01,6687,4cd23377-2238-ed11-b823-005056b8a72c,3.0,1.0,1.0,9477805.34,10000.0,3169268.44666667,6.0,6.0,6.0,280920.0,280920.0,280920.0,8433218.4,8433218.4,8433218.4,1.0,30.02,30.02,30.02,61.0,0.2583063057396068
2023-02-01,6689,53c74d9a-2b75-ed11-b824-005056b89b68,5.0,2.0,1.0,8483352.9,10000.0,2133338.225,14.0,4.0,8.0,173885.0,162449.0,169310.6,9613731.82,6671967.45,7848673.198,1.4,59.18,38.37,46.694,43.0,0.2636866227272615
2022-11-01,6690,544be639-92a3-ec11-b822-005056b8a72c,3.0,1.0,1.0,6111308.16,10000.0,2047102.72,10.0,10.0,10.0,196599.0,196599.0,196599.0,6183038.55,6183038.55,6183038.55,1.0,31.45,31.45,31.45,226.0,0.2569190620677391
2022-07-01,6695,5dc13478-a545-40e4-b283-b372ca24f719,3.0,1.0,1.0,10430328.77,27000.0,3495776.25666667,23.0,23.0,23.0,282958.0,282958.0,282958.0,10780699.8,10780699.8,10780699.8,1.0,38.1,38.1,38.1,695.0,0.2562613816564786
2022-12-01,6696,615c6c09-bd2d-ed11-b822-005056b8a6d9,3.0,1.0,1.0,6148807.52,10000.0,2059602.50666667,4.0,4.0,4.0,212463.0,212463.0,212463.0,4718803.23,4718803.23,4718803.23,1.0,22.21,22.21,22.21,40.0,0.2572174233749946
2022-12-01,6698,64babe21-7819-ed11-b822-005056b8a6d9,5.0,2.0,1.0,7982022.16,10000.0,2005505.54,5.0,3.0,3.8,191172.0,173912.0,180816.0,7012188.96,6413874.56,6653200.32,1.0,36.88,36.68,36.8,96.0,0.2596600976118131
2022-09-01,6699,66ea2003-e89a-448f-9d20-d0e091250866,3.0,1.0,1.0,9844255.36,5000.0,3299751.78666667,4.0,4.0,4.0,378997.0,378997.0,378997.0,9550724.4,9550724.4,9550724.4,1.0,25.2,25.2,25.2,115.0,0.2562613816564786
2022-10-01,6700,6b6f3bc7-e246-4702-b147-bb9895c922ce,3.0,1.0,1.0,9310859.8,10000.0,3113619.93333333,8.0,8.0,8.0,298395.0,298395.0,298395.0,8474418.0,8474418.0,8474418.0,1.0,28.4,28.4,28.4,90.0,0.2735728582341477
2021-09-01,6701,7045c27d-bed6-4820-9d67-5e291f02772a,3.0,1.0,1.0,7632954.33,10000.0,2556651.44333333,13.0,13.0,13.0,158488.0,158488.0,158488.0,7957682.48,7957682.48,7957682.48,2.0,50.21,50.21,50.21,190.0,0.2562613816564786
2022-03-01,6703,72f788c5-65ee-4bff-af09-00bb06594934,6.0,2.0,2.0,10405860.35,10000.0,3134314.18333333,20.0,14.0,17.0,240550.0,195423.0,217986.5,10005657.6,8549147.0,9277402.3,1.5,51.2,35.54,43.37,65.0,0.2567183659523679
2023-02-01,6705,74a0d893-b0ff-4605-88f1-b6555877d31c,6.0,2.0,2.0,7109237.83,5000.0,1238261.40166667,4.0,-1.0,1.5,296231.0,82871.0,189551.0,7263584.12,325683.03,3794633.575,1.0,24.52,3.93,14.225,419.0,0.2562613816564786
2022-09-01,6713,965503b1-76b6-ec11-b822-005056b8a6d9,8.0,4.0,2.0,8259386.63,10000.0,1872669.69625,24.0,8.0,17.5,263341.0,229646.0,244677.25,8726548.0,6659893.89,7857829.68875,1.5,38.0,25.29,32.44875,119.0,0.2629398490435712
2023-02-01,6714,977a6647-2dcb-42cf-ae8e-932d71238588,3.0,1.0,1.0,12656698.78,30000.0,4238899.59333333,1.0,1.0,1.0,451184.0,451184.0,451184.0,13715993.6,13715993.6,13715993.6,1.0,30.4,30.4,30.4,30.0,0.332596674995439
2023-01-01,6718,9dd82bef-9fba-4cf6-bc37-1ab7447aea7c,6.0,1.0,2.0,10213774.78,5000.0,5110637.39,8.0,8.0,8.0,215773.0,215773.0,215773.0,10810227.3,10810227.3,10810227.3,2.0,49.8,49.8,49.8,,0.2560610222605129
2021-04-01,6719,a0932f12-9936-47e5-8d2a-6d697b3daf2a,3.0,1.0,1.0,10530080.64,10000.0,3522360.21333333,22.0,22.0,22.0,155336.0,155336.0,155336.0,10865753.2,10865753.2,10865753.2,3.0,69.95,69.95,69.95,0.0,0.2562613816564786
2022-06-01,6721,a826db40-8639-4ea4-8778-91cc7155d2fc,6.0,2.0,2.0,10575013.75,5000.0,3511717.925,22.0,13.0,17.5,206548.0,203861.0,205204.5,11349812.6,11200123.34,11274967.97,2.0,54.95,54.94,54.945,107.0,0.2560610222605129
2022-04-01,6724,aeea5a05-f64b-4010-a8e3-fabca2a7f8e6,3.0,1.0,1.0,7234511.98,10000.0,2423837.32666667,20.0,20.0,20.0,194319.0,194319.0,194319.0,7354974.15,7354974.15,7354974.15,1.0,37.85,37.85,37.85,178.0,0.2562613816564786
2022-10-01,6725,b0a616b5-c9cd-4d71-8923-00fac720335b,3.0,1.0,1.0,8591422.62,10000.0,2877140.87333333,18.0,18.0,18.0,247636.0,247636.0,247636.0,8615256.44,8615256.44,8615256.44,1.0,34.79,34.79,34.79,148.0,0.2567267262022488
2022-12-01,6729,bc9175fc-b1ca-4b34-86f6-7e1ec4030a0e,2.0,1.0,1.0,4899427.59,10500.0,2454963.795,3.0,3.0,3.0,92673.0,92673.0,92673.0,5459366.43,5459366.43,5459366.43,2.0,58.91,58.91,58.91,811.0,0.2562613816564786
2022-09-01,6733,c6154e6c-a8f0-ec11-b822-005056b8a6d9,3.0,1.0,1.0,7954333.68,10000.0,2664777.89333333,21.0,21.0,21.0,279050.0,279050.0,279050.0,7888743.5,7888743.5,7888743.5,1.0,28.27,28.27,28.27,65.0,0.2569190620677391
2023-01-01,6735,c89f91b1-e282-40d6-a82c-d0c59324e101,7.0,2.0,2.0,7457717.03,0.0,2041142.47,27.0,13.0,21.0,353659.0,229774.0,300565.42857143,13110139.13,9903259.4,11735762.10285714,1.4285714285714286,43.1,37.07,39.65428571428571,75.0,0.2678397103311257
2022-12-01,6737,c9fccfe4-c1f6-ec11-b822-005056b8a6d9,6.0,2.0,2.0,10026713.8,5000.0,1725659.63666667,14.0,14.0,14.0,280638.0,92728.0,186683.0,7908378.84,312493.36,4110436.1,1.0,28.18,3.37,15.775,118.0,0.2570165748042274
2022-06-01,6738,cd5be73e-2c60-48eb-b41a-b6d76ad0e283,2.0,1.0,1.0,3731026.53,10000.0,1870513.265,2.0,2.0,2.0,182978.0,182978.0,182978.0,4021856.44,4021856.44,4021856.44,1.0,21.98,21.98,21.98,257.0,0.2708066614344984
2021-10-01,6739,ce583c77-d8bf-4ca3-8c4a-7d21809db4e2,2.0,1.0,1.0,4786025.53,10000.0,2398012.765,16.0,16.0,16.0,144198.0,144198.0,144198.0,4796025.48,4796025.48,4796025.48,1.0,33.26,33.26,33.26,110.0,0.2562613816564786
2022-12-01,6741,dec700fe-412b-4c26-aa39-5b72dfe32d72,9.0,3.0,3.0,12898201.26,5000.0,2842584.0,28.0,5.0,12.666666666666666,190847.0,94505.0,157616.66666667,14573076.92,315646.7,9131613.40666667,3.0,76.36,3.34,48.8,344.0,0.2562613816564786
2022-01-01,6743,dff2a6cb-f06e-4c14-b57d-7bcc5a470037,3.0,1.0,1.0,10874920.94,10000.0,3637306.98,15.0,15.0,15.0,210974.0,210974.0,210974.0,10584565.58,10584565.58,10584565.58,2.0,50.17,50.17,50.17,4.0,0.2562613816564786
2022-11-01,6746,e45e72dd-ef28-44d5-b65f-0e17823c0fb8,8.0,3.0,2.0,12753484.31,0.0,3067680.0275,18.0,14.0,15.875,274533.0,200234.0,240045.625,15442481.25,11579548.05,13737277.09125,2.625,66.87,55.85,57.4275,123.0,0.2572174233749946
2022-12-01,6751,fb0aea8d-eaa1-ec11-b822-005056b8a72c,3.0,1.0,1.0,22079320.23,30000.0,7379773.41,10.0,10.0,10.0,319666.0,319666.0,319666.0,22792185.8,22792185.8,22792185.8,4.0,71.3,71.3,71.3,216.0,0.2572174233749946
2022-02-01,6752,01b6c4e9-d514-4275-8ae4-f60a7b4f7fe1,2.0,1.0,1.0,4405346.37,10000.0,2207673.185,9.0,9.0,9.0,190228.0,190228.0,190228.0,4204038.8,4204038.8,4204038.8,1.0,22.1,22.1,22.1,89.0,0.2551646664624472
2022-10-01,6754,0e1c39a1-87c1-ec11-b822-005056b8a6d9,3.0,1.0,1.0,7678089.48,10000.0,2572696.49333333,20.0,20.0,20.0,248037.0,248037.0,248037.0,7748675.88,7748675.88,7748675.88,1.0,31.24,31.24,31.24,153.0,0.2569190620677391
2023-01-01,6755,105f0c50-3268-ed11-b824-005056b89b68,3.0,1.0,1.0,8855057.62,10000.0,2965019.20666667,12.0,12.0,12.0,210068.0,210068.0,210068.0,8990910.4,8990910.4,8990910.4,2.0,42.8,42.8,42.8,34.0,0.2616398806218079
2022-12-01,6756,11624f8d-5fc1-4423-93f6-b28704f940d2,3.0,1.0,1.0,7011505.17,10000.0,2349501.72333333,17.0,17.0,17.0,267353.0,267353.0,267353.0,6756010.31,6756010.31,6756010.31,1.0,25.27,25.27,25.27,317.0,0.2572174233749946
2022-12-01,6758,14401bc0-198a-4901-89d9-b2f6f698824b,3.0,1.0,1.0,4260434.7,10000.0,1430144.9,18.0,18.0,18.0,194918.0,194918.0,194918.0,4255059.94,4255059.94,4255059.94,1.0,21.83,21.83,21.83,316.0,0.2562613816564786
2022-08-01,6759,16212c04-5008-ed11-b823-005056b825cd,3.0,1.0,1.0,18435798.96,30000.0,6165266.32,15.0,15.0,15.0,509976.0,509976.0,509976.0,20297044.8,20297044.8,20297044.8,1.0,39.8,39.8,39.8,6.0,0.2572174233749946
2021-06-01,6762,1973d7b6-49b0-4380-b2da-fc8d4c258c62,3.0,1.0,1.0,5558010.4,10000.0,1865003.46666667,10.0,10.0,10.0,165944.0,165944.0,165944.0,5915903.6,5915903.6,5915903.6,1.0,35.65,35.65,35.65,164.0,0.2562613816564786
2022-12-01,6763,19860423-94a8-49d6-8f7b-126907f072a6,3.0,1.0,1.0,4313383.96,10000.0,1447794.65333333,2.0,2.0,2.0,171101.0,171101.0,171101.0,4221061.67,4221061.67,4221061.67,1.0,24.67,24.67,24.67,269.0,0.2562613816564786
2022-10-01,6765,2a66a77f-45f9-ec11-b823-005056b825cd,3.0,1.0,1.0,5539339.55,10000.0,1856446.51666667,16.0,16.0,16.0,195205.0,195205.0,195205.0,4786426.6,4786426.6,4786426.6,1.0,24.52,24.52,24.52,78.0,0.2572174233749946
2022-04-01,6771,4e1585d5-54ac-4fde-8422-9f7510ff02bc,3.0,1.0,1.0,9166594.48,10000.0,3065531.49333333,13.0,13.0,13.0,167905.0,167905.0,167905.0,8818370.6,8818370.6,8818370.6,2.0,52.52,52.52,52.52,36.0,0.2562613816564786
2022-11-01,6775,5f28306d-20d1-ec11-b823-005056b8a72c,4.0,2.0,1.0,11220533.85,10000.0,2817633.4625,29.0,11.0,24.5,245258.0,212439.0,237053.25,9999503.73,8615913.54,8961811.0875,1.25,47.07,35.13,38.115,94.0,0.2577709121744306
2022-09-01,6787,79bb1313-4f64-41d8-b8b6-6e96eb01534a,3.0,1.0,1.0,11402545.4,27000.0,3819848.46666667,7.0,7.0,7.0,331029.0,331029.0,331029.0,12148764.3,12148764.3,12148764.3,1.0,36.7,36.7,36.7,517.0,0.2569190620677391
2022-08-01,6788,7cc03ae5-0f5d-4a89-a059-b6ac3ceca939,3.0,1.0,1.0,13047798.03,27000.0,4368266.01,16.0,16.0,16.0,353698.0,353698.0,353698.0,14041810.6,14041810.6,14041810.6,1.0,39.7,39.7,39.7,487.0,0.2572174233749946
2022-11-01,6789,7e0e1e42-bb55-ed11-b822-005056b8a6c4,1.0,1.0,0.0,30000.0,30000.0,30000.0,8.0,8.0,8.0,405927.0,405927.0,405927.0,10838250.9,10838250.9,10838250.9,1.0,26.7,26.7,26.7,,0.2572174233749946
2022-05-01,6790,7e2a42ec-83d6-4b25-bd8f-394aaa419d29,4.0,2.0,1.0,5127016.23,0.0,1296754.0575,10.0,10.0,10.0,154062.0,154062.0,154062.0,5040908.64,5040908.64,5040908.64,1.0,32.72,32.72,32.72,156.0,0.2569190620677391
2023-01-01,6796,85673709-1717-ed11-b822-005056b8a6c4,4.0,1.0,2.0,9225188.4,10000.0,4620094.2,10.0,10.0,10.0,182266.0,182266.0,182266.0,9036748.28,9036748.28,9036748.28,2.0,49.58,49.58,49.58,77.0,0.2577208798203977
2022-10-01,6798,880846bb-c7ac-4470-889d-fa994a4c6810,8.0,3.0,2.0,18477899.03,0.0,2427302.93875,21.0,15.0,20.25,303130.0,220660.0,260545.5,18884999.0,992970.0,9781827.15,2.0,62.3,4.5,33.15,345.0,0.2714959539620996
2023-01-01,6802,957ecd53-4ce6-ec11-b822-005056b8a6c4,3.0,1.0,1.0,5580858.28,10000.0,1870286.09333333,12.0,12.0,12.0,227242.0,227242.0,227242.0,5022048.2,5022048.2,5022048.2,1.0,22.1,22.1,22.1,205.0,0.2615482620382537
2022-12-01,6803,96bb05d4-f4e0-ec11-b822-005056b8a6d9,3.0,1.0,1.0,6566746.63,10000.0,2198915.54333333,2.0,2.0,2.0,163865.0,163865.0,163865.0,5786073.15,5786073.15,5786073.15,1.0,35.31,35.31,35.31,172.0,0.2582084737314545
2023-02-01,6804,99280c0c-1cb3-4e76-93d9-7a7f997e134a,2.0,1.0,1.0,7409452.92,10000.0,3709726.46,6.0,6.0,6.0,131646.0,131646.0,131646.0,6870604.74,6870604.74,6870604.74,2.0,52.19,52.19,52.19,598.0,0.2591557376134387
2022-11-01,6805,9b27df3d-316d-4010-ab4e-2c3f42e08f41,3.0,0.0,2.0,5480706.13,27000.0,3662804.08666667,33.0,33.0,33.0,178513.0,178513.0,178513.0,6372914.1,6372914.1,6372914.1,1.0,35.66,35.66,35.66,,0.2562613816564786
2023-02-01,6807,9ec78a40-ea4a-ed11-b826-005056b81dee,3.0,1.0,1.0,13272763.4,10000.0,4434254.46666667,8.0,8.0,8.0,184240.0,184240.0,184240.0,12309074.4,12309074.4,12309074.4,3.0,66.81,66.81,66.81,90.0,0.2578591040028377
2022-11-01,6809,ab5f5cc4-dbd5-ec11-b822-005056b8a6d9,5.0,2.0,1.0,5591934.73,10000.0,1407983.6825,8.0,5.0,6.8,224992.0,200226.0,215085.6,4972323.2,4475051.1,4773414.36,1.0,22.35,22.1,22.2,156.0,0.2572174233749946
2023-01-01,6811,b3989d72-53e2-ec11-b823-005056b825cd,3.0,1.0,1.0,5067949.17,10000.0,1699316.39,6.0,6.0,6.0,198705.0,198705.0,198705.0,4411251.0,4411251.0,4411251.0,1.0,22.2,22.2,22.2,205.0,0.2570952770290215
2022-01-01,6816,ca57a92e-3dcf-4f24-a862-60bc0d9eabf0,3.0,1.0,1.0,11308384.06,10000.0,3781794.68666667,17.0,17.0,17.0,191436.0,191436.0,191436.0,10567267.2,10567267.2,10567267.2,2.0,55.2,55.2,55.2,4.0,0.2560610222605129
2022-02-01,6817,cb5e9f0c-5619-42a1-94f1-9339baba6823,3.0,1.0,1.0,7067372.58,10000.0,2368124.19333333,26.0,26.0,26.0,203551.0,203551.0,203551.0,7256593.15,7256593.15,7256593.15,1.0,35.65,35.65,35.65,122.0,0.2562613816564786
2022-12-01,6818,cba94910-3b55-ed11-b826-005056b81dee,3.0,1.0,1.0,15558090.25,10000.0,5196030.08333333,14.0,14.0,14.0,250794.0,250794.0,250794.0,14415639.12,14415639.12,14415639.12,2.0,57.48,57.48,57.48,11.0,0.2715361289316927
2023-01-01,6821,ce308ec8-bf4d-494c-851c-0e79f3c6db9f,3.0,1.0,1.0,4673388.23,10000.0,1567462.74333333,20.0,20.0,20.0,193994.0,193994.0,193994.0,4234889.02,4234889.02,4234889.02,1.0,21.83,21.83,21.83,380.0,0.2562613816564786
2023-01-01,6822,cf7386dc-33ee-475e-9977-b5465b6ea5a4,6.0,2.0,2.0,11288073.48,5000.0,1941710.80166667,9.0,-1.0,4.0,309019.0,90083.0,199551.0,11557310.6,351323.7,5954317.15,2.0,37.4,3.9,20.65,169.0,0.2996526270286599
2022-10-01,6823,d108616c-1e22-4c84-9cff-2a15965dd37b,3.0,0.0,2.0,3413692.8,27000.0,2284795.2,2.0,2.0,2.0,123000.0,123000.0,123000.0,3555930.0,3555930.0,3555930.0,1.0,28.91,28.91,28.91,1731.0,0.2572174233749946
2021-12-01,6830,e8f41baa-1707-431a-b91b-815c3d2332a3,3.0,1.0,1.0,30700617.7,27000.0,10252539.23333333,21.0,21.0,21.0,444798.0,444798.0,444798.0,29890425.6,29890425.6,29890425.6,3.0,67.2,67.2,67.2,11.0,0.2569190620677391
2023-01-01,6833,ef64aced-11d3-4cb6-854f-920bb2dfd4cd,3.0,1.0,1.0,15455905.29,10000.0,5164301.76333333,2.0,2.0,2.0,224373.0,224373.0,224373.0,14943241.8,14943241.8,14943241.8,3.0,66.6,66.6,66.6,489.0,0.257722168496272
2022-05-01,6835,f1e3a47c-f292-469a-b9f1-46e79bc094ac,3.0,1.0,1.0,14890118.14,10000.0,4976706.04666667,23.0,23.0,23.0,190104.0,190104.0,190104.0,13436550.72,13436550.72,13436550.72,3.0,70.68,70.68,70.68,103.0,0.2560610222605129
2021-12-01,6836,f569e12c-d037-4ce5-8f4a-e8db8ad2628d,2.0,1.0,1.0,4154863.7,10000.0,2082431.85,19.0,19.0,19.0,188517.0,188517.0,188517.0,4062541.35,4062541.35,4062541.35,1.0,21.55,21.55,21.55,45.0,0.2641130745971226
2022-07-01,6840,046d4560-ffa8-4ee0-845c-e818567b5f1d,3.0,1.0,1.0,7027237.49,10000.0,2354745.83,17.0,17.0,17.0,192269.0,192269.0,192269.0,7213932.88,7213932.88,7213932.88,1.0,37.52,37.52,37.52,251.0,0.2570165748042274
2022-09-01,6848,12c72551-1301-ed11-b823-005056b825cd,3.0,1.0,1.0,7590309.91,10000.0,2540103.30333333,9.0,9.0,9.0,174814.0,174814.0,174814.0,6191911.88,6191911.88,6191911.88,1.0,35.42,35.42,35.42,10.0,0.2572174233749946
2021-10-01,6857,26ca2064-75a8-42f2-ac59-661b82b1a2fe,2.0,1.0,1.0,8466832.0,10000.0,4238416.0,8.0,8.0,8.0,207562.0,207562.0,207562.0,8476832.08,8476832.08,8476832.08,1.0,40.84,40.84,40.84,27.0,0.2567183659523679
2022-08-01,6863,3366037b-9cf3-ec11-b823-005056b825cd,3.0,1.0,1.0,13392892.32,20000.0,4477630.77333333,18.0,18.0,18.0,237544.0,237544.0,237544.0,12245393.2,12245393.2,12245393.2,2.0,51.55,51.55,51.55,12.0,0.2560610222605129
2023-02-01,6864,35e77f44-1b27-44c5-80c4-9615a2621cf2,3.0,1.0,2.0,5486411.85,10000.0,3660941.23333333,2.0,2.0,2.0,102545.0,102545.0,102545.0,5496412.0,5496412.0,5496412.0,2.0,54.16,54.16,54.16,,0.2640705071466168
2023-01-01,6865,37fe6ae9-85a7-4f42-af6a-00fde528f792,3.0,1.0,1.0,4487998.1,10000.0,1505666.03333333,2.0,2.0,2.0,188227.0,188227.0,188227.0,4380042.29,4380042.29,4380042.29,1.0,23.27,23.27,23.27,356.0,0.2562613816564786
2022-10-01,6867,3d724267-a4e4-ec11-b824-005056b89b68,3.0,1.0,1.0,22463435.2,30000.0,7507811.73333333,10.0,10.0,10.0,314192.0,314192.0,314192.0,22307632.0,22307632.0,22307632.0,4.0,71.0,71.0,71.0,111.0,0.2569190620677391
2023-02-01,6868,4c6ca069-53bd-ec11-b823-005056b825cd,3.0,1.0,1.0,10798205.87,30000.0,3619401.95666667,11.0,11.0,11.0,421214.0,421214.0,421214.0,11162171.0,11162171.0,11162171.0,1.0,26.5,26.5,26.5,276.0,0.2751890125137686
2022-11-01,6869,4e779ecf-7abb-407d-ad60-bf7fc697d276,3.0,1.0,1.0,12343790.87,10000.0,4124596.95666667,14.0,14.0,14.0,204916.0,204916.0,204916.0,11356444.72,11356444.72,11356444.72,2.0,55.42,55.42,55.42,167.0,0.2724605491180087
